i,j,x,y,topological_charge_density
30,68,30,68,4.16535e-05
31,68,31,68,4.58807e-05
32,68,32,68,5.06257e-05
33,68,33,68,5.59606e-05
34,68,34,68,6.19687e-05
35,68,35,68,6.87457e-05
36,68,36,68,7.64014e-05
37,68,37,68,8.50621e-05
38,68,38,68,9.48724e-05
39,68,39,68,0.000105998
40,68,40,68,0.000118626
41,68,41,68,0.000132971
42,68,42,68,0.000149273
43,68,43,68,0.000167799
44,68,44,68,0.000188844
45,68,45,68,0.00021273
46,68,46,68,0.000239796
47,68,47,68,0.000270394
48,68,48,68,0.00030487
49,68,49,68,0.000343545
50,68,50,68,0.00038668
51,68,51,68,0.000434438
52,68,52,68,0.000486824
53,68,53,68,0.000543627
54,68,54,68,0.000604345
55,68,55,68,0.000668117
56,68,56,68,0.00073366
57,68,57,68,0.000799243
58,68,58,68,0.000862705
59,68,59,68,0.000921536
60,68,60,68,0.000973036
61,68,61,68,0.00101454
62,68,62,68,0.0010437
63,68,63,68,0.00105875
64,68,64,68,0.00105875
65,68,65,68,0.0010437
66,68,66,68,0.00101454
67,68,67,68,0.000973036
68,68,68,68,0.000921536
69,68,69,68,0.000862705
70,68,70,68,0.000799243
71,68,71,68,0.00073366
72,68,72,68,0.000668117
73,68,73,68,0.000604345
74,68,74,68,0.000543627
75,68,75,68,0.000486824
76,68,76,68,0.000434438
77,68,77,68,0.00038668
78,68,78,68,0.000343545
79,68,79,68,0.00030487
80,68,80,68,0.000270394
81,68,81,68,0.000239796
82,68,82,68,0.00021273
83,68,83,68,0.000188844
84,68,84,68,0.000167799
85,68,85,68,0.000149273
86,68,86,68,0.000132971
87,68,87,68,0.000118626
88,68,88,68,0.000105998
89,68,89,68,9.48724e-05
90,68,90,68,8.50621e-05
91,68,91,68,7.64014e-05
92,68,92,68,6.87457e-05
93,68,93,68,6.19687e-05
94,68,94,68,5.59606e-05
95,68,95,68,5.06257e-05
96,68,96,68,4.58807e-05
97,68,97,68,4.16535e-05
98,68,98,68,3.78811e-05
99,68,99,68,3.45089e-05
100,68,100,68,3.14892e-05
101,68,101,68,2.87807e-05
102,68,102,68,2.63471e-05
103,68,103,68,2.4157e-05
104,68,104,68,2.21826e-05
105,68,105,68,2.03998e-05
106,68,106,68,1.87875e-05
107,68,107,68,1.7327e-05
108,68,108,68,1.60021e-05
109,68,109,68,1.47982e-05
110,68,110,68,1.37027e-05
111,68,111,68,1.27045e-05
112,68,112,68,1.17935e-05
113,68,113,68,1.0961e-05
114,68,114,68,1.01992e-05
115,68,115,68,9.5011e-06
116,68,116,68,8.86062e-06
117,68,117,68,8.27224e-06
118,68,118,68,7.73104e-06
119,68,119,68,7.23264e-06
120,68,120,68,6.77311e-06
121,68,121,68,6.34893e-06
122,68,122,68,5.95693e-06
123,68,123,68,5.59428e-06
124,68,124,68,5.25842e-06
125,68,125,68,4.94704e-06
126,68,126,68,4.65806e-06
127,68,127,68,0.000245175
0,69,0,69,0.00024284
1,69,1,69,4.63587e-06
2,69,2,69,4.92275e-06
3,69,3,69,5.23181e-06
4,69,4,69,5.56508e-06
5,69,5,69,5.92485e-06
6,69,6,69,6.31363e-06
7,69,7,69,6.73423e-06
8,69,8,69,7.18974e-06
9,69,9,69,7.68364e-06
10,69,10,69,8.21978e-06
11,69,11,69,8.80248e-06
12,69,12,69,9.43654e-06
13,69,13,69,1.01274e-05
14,69,14,69,1.0881e-05
15,69,15,69,1.17043e-05
16,69,16,69,1.26047e-05
17,69,17,69,1.3591e-05
18,69,18,69,1.46729e-05
19,69,19,69,1.58612e-05
20,69,20,69,1.71683e-05
21,69,21,69,1.86084e-05
22,69,22,69,2.01972e-05
23,69,23,69,2.19529e-05
24,69,24,69,2.38961e-05
25,69,25,69,2.60501e-05
26,69,26,69,2.84417e-05
27,69,27,69,3.11014e-05
28,69,28,69,3.40641e-05
29,69,29,69,3.73698e-05
30,69,30,69,4.10643e-05
31,69,31,69,4.52e-05
32,69,32,69,4.98371e-05
33,69,33,69,5.50447e-05
34,69,34,69,6.09021e-05
35,69,35,69,6.75003e-05
36,69,36,69,7.49434e-05
37,69,37,69,8.33506e-05
38,69,38,69,9.28583e-05
39,69,39,69,0.000103621
40,69,40,69,0.000115816
41,69,41,69,0.000129639
42,69,42,69,0.000145315
43,69,43,69,0.000163087
44,69,44,69,0.000183227
45,69,45,69,0.000206023
46,69,46,69,0.000231782
47,69,47,69,0.000260813
48,69,48,69,0.00029342
49,69,49,69,0.000329874
50,69,50,69,0.000370387
51,69,51,69,0.000415075
52,69,52,69,0.000463903
53,69,53,69,0.000516639
54,69,54,69,0.000572782
55,69,55,69,0.00063151
56,69,56,69,0.000691627
57,69,57,69,0.00075155
58,69,58,69,0.000809324
59,69,59,69,0.000862705
60,69,60,69,0.000909299
61,69,61,69,0.000946762
62,69,62,69,0.000973036
63,69,63,69,0.000986584
64,69,64,69,0.000986584
65,69,65,69,0.000973036
66,69,66,69,0.000946762
67,69,67,69,0.000909299
68,69,68,69,0.000862705
69,69,69,69,0.000809324
70,69,70,69,0.00075155
71,69,71,69,0.000691627
72,69,72,69,0.00063151
73,69,73,69,0.000572782
74,69,74,69,0.000516639
75,69,75,69,0.000463903
76,69,76,69,0.000415075
77,69,77,69,0.000370387
78,69,78,69,0.000329874
79,69,79,69,0.00029342
80,69,80,69,0.000260813
81,69,81,69,0.000231782
82,69,82,69,0.000206023
83,69,83,69,0.000183227
84,69,84,69,0.000163087
85,69,85,69,0.000145315
86,69,86,69,0.000129639
87,69,87,69,0.000115816
88,69,88,69,0.000103621
89,69,89,69,9.28583e-05
90,69,90,69,8.33506e-05
91,69,91,69,7.49434e-05
92,69,92,69,6.75003e-05
93,69,93,69,6.09021e-05
94,69,94,69,5.50447e-05
95,69,95,69,4.98371e-05
96,69,96,69,4.52e-05
97,69,97,69,4.10643e-05
98,69,98,69,3.73698e-05
99,69,99,69,3.40641e-05
100,69,100,69,3.11014e-05
101,69,101,69,2.84417e-05
102,69,102,69,2.60501e-05
103,69,103,69,2.38961e-05
104,69,104,69,2.19529e-05
105,69,105,69,2.01972e-05
106,69,106,69,1.86084e-05
107,69,107,69,1.71683e-05
108,69,108,69,1.58612e-05
109,69,109,69,1.46729e-05
110,69,110,69,1.3591e-05
111,69,111,69,1.26047e-05
112,69,112,69,1.17043e-05
113,69,113,69,1.0881e-05
114,69,114,69,1.01274e-05
115,69,115,69,9.43654e-06
116,69,116,69,8.80248e-06
117,69,117,69,8.21978e-06
118,69,118,69,7.68364e-06
119,69,119,69,7.18974e-06
120,69,120,69,6.73423e-06
121,69,121,69,6.31363e-06
122,69,122,69,5.92485e-06
123,69,123,69,5.56508e-06
124,69,124,69,5.23181e-06
125,69,125,69,4.92275e-06
126,69,126,69,4.63587e-06
127,69,127,69,0.00024284
0,70,0,70,0.000240069
1,70,1,70,4.60945e-06
2,70,2,70,4.89384e-06
3,70,3,70,5.20013e-06
4,70,4,70,5.53034e-06
5,70,5,70,5.88669e-06
6,70,6,70,6.27167e-06
7,70,7,70,6.688e-06
8,70,8,70,7.13876e-06
9,70,9,70,7.62733e-06
10,70,10,70,8.15748e-06
11,70,11,70,8.73345e-06
12,70,12,70,9.35995e-06
13,70,13,70,1.00422e-05
14,70,14,70,1.07862e-05
15,70,15,70,1.15985e-05
16,70,16,70,1.24866e-05
17,70,17,70,1.34588e-05
18,70,18,70,1.45246e-05
19,70,19,70,1.56946e-05
20,70,20,70,1.69808e-05
21,70,21,70,1.83968e-05
22,70,22,70,1.9958e-05
23,70,23,70,2.1682e-05
24,70,24,70,2.35885e-05
25,70,25,70,2.57002e-05
26,70,26,70,2.80427e-05
27,70,27,70,3.06454e-05
28,70,28,70,3.35417e-05
29,70,29,70,3.67699e-05
30,70,30,70,4.03736e-05
31,70,31,70,4.44028e-05
32,70,32,70,4.89148e-05
33,70,33,70,5.3975e-05
34,70,34,70,5.96581e-05
35,70,35,70,6.60499e-05
36,70,36,70,7.32482e-05
37,70,37,70,8.13642e-05
38,70,38,70,9.05249e-05
39,70,39,70,0.000100874
40,70,40,70,0.000112573
41,70,41,70,0.000125804
42,70,42,70,0.000140769
43,70,43,70,0.00015769
44,70,44,70,0.00017681
45,70,45,70,0.000198385
46,70,46,70,0.000222683
47,70,47,70,0.000249974
48,70,48,70,0.000280511
49,70,49,70,0.000314519
50,70,50,70,0.000352159
51,70,51,70,0.000393499
52,70,52,70,0.000438472
53,70,53,70,0.000486823
54,70,54,70,0.000538062
55,70,55,70,0.000591414
56,70,56,70,0.000645783
57,70,57,70,0.00069974
58,70,58,70,0.00075155
59,70,59,70,0.000799243
60,70,60,70,0.000840738
61,70,61,70,0.000874013
62,70,62,70,0.000897304
63,70,63,70,0.0009093
64,70,64,70,0.0009093
65,70,65,70,0.000897304
66,70,66,70,0.000874013
67,70,67,70,0.000840738
68,70,68,70,0.000799243
69,70,69,70,0.00075155
70,70,70,70,0.00069974
71,70,71,70,0.000645783
72,70,72,70,0.000591414
73,70,73,70,0.000538062
74,70,74,70,0.000486823
75,70,75,70,0.000438472
76,70,76,70,0.000393499
77,70,77,70,0.000352159
78,70,78,70,0.000314519
79,70,79,70,0.000280511
80,70,80,70,0.000249974
81,70,81,70,0.000222683
82,70,82,70,0.000198385
83,70,83,70,0.00017681
84,70,84,70,0.00015769
85,70,85,70,0.000140769
86,70,86,70,0.000125804
87,70,87,70,0.000112573
88,70,88,70,0.000100874
89,70,89,70,9.05249e-05
90,70,90,70,8.13642e-05
91,70,91,70,7.32482e-05
92,70,92,70,6.60499e-05
93,70,93,70,5.96581e-05
94,70,94,70,5.3975e-05
95,70,95,70,4.89148e-05
96,70,96,70,4.44028e-05
97,70,97,70,4.03736e-05
98,70,98,70,3.67699e-05
99,70,99,70,3.35417e-05
100,70,100,70,3.06454e-05
101,70,101,70,2.80427e-05
102,70,102,70,2.57002e-05
103,70,103,70,2.35885e-05
104,70,104,70,2.1682e-05
105,70,105,70,1.9958e-05
106,70,106,70,1.83968e-05
107,70,107,70,1.69808e-05
108,70,108,70,1.56946e-05
109,70,109,70,1.45246e-05
110,70,110,70,1.34588e-05
111,70,111,70,1.24866e-05
112,70,112,70,1.15985e-05
113,70,113,70,1.07862e-05
114,70,114,70,1.00422e-05
115,70,115,70,9.35995e-06
116,70,116,70,8.73345e-06
117,70,117,70,8.15748e-06
118,70,118,70,7.62733e-06
119,70,119,70,7.13876e-06
120,70,120,70,6.688e-06
121,70,121,70,6.27167e-06
122,70,122,70,5.88669e-06
123,70,123,70,5.53034e-06
124,70,124,70,5.20013e-06
125,70,125,70,4.89384e-06
126,70,126,70,4.60945e-06
127,70,127,70,0.000240069
0,71,0,71,0.000236881
1,71,1,71,4.5789e-06
2,71,2,71,4.86043e-06
3,71,3,71,5.16355e-06
4,71,4,71,5.49022e-06
5,71,5,71,5.84264e-06
6,71,6,71,6.22323e-06
7,71,7,71,6.63468e-06
8,71,8,71,7.07996e-06
9,71,9,71,7.56241e-06
10,71,10,71,8.0857e-06
11,71,11,71,8.65395e-06
12,71,12,71,9.27175e-06
13,71,13,71,9.94425e-06
14,71,14,71,1.06772e-05
15,71,15,71,1.1477e-05
16,71,16,71,1.23509e-05
17,71,17,71,1.3307e-05
18,71,18,71,1.43544e-05
19,71,19,71,1.55035e-05
20,71,20,71,1.67658e-05
21,71,21,71,1.81545e-05
22,71,22,71,1.96843e-05
23,71,23,71,2.13722e-05
24,71,24,71,2.32372e-05
25,71,25,71,2.53008e-05
26,71,26,71,2.75877e-05
27,71,27,71,3.01259e-05
28,71,28,71,3.29472e-05
29,71,29,71,3.6088e-05
30,71,30,71,3.95896e-05
31,71,31,71,4.34992e-05
32,71,32,71,4.78708e-05
33,71,33,71,5.27659e-05
34,71,34,71,5.82544e-05
35,71,35,71,6.44162e-05
36,71,36,71,7.13421e-05
37,71,37,71,7.91352e-05
38,71,38,71,8.7912e-05
39,71,39,71,9.78041e-05
40,71,40,71,0.000108959
41,71,41,71,0.00012154
42,71,42,71,0.00013573
43,71,43,71,0.000151726
44,71,44,71,0.000169741
45,71,45,71,0.000189999
46,71,46,71,0.00021273
47,71,47,71,0.00023816
48,71,48,71,0.000266499
49,71,49,71,0.000297921
50,71,50,71,0.000332542
51,71,51,71,0.000370387
52,71,52,71,0.000411357
53,71,53,71,0.000455186
54,71,54,71,0.000501399
55,71,55,71,0.000549277
56,71,56,71,0.000597827
57,71,57,71,0.000645783
58,71,58,71,0.000691627
59,71,59,71,0.00073366
60,71,60,71,0.000770103
61,71,61,71,0.000799244
62,71,62,71,0.000819598
63,71,63,71,0.000830068
64,71,64,71,0.000830068
65,71,65,71,0.000819598
66,71,66,71,0.000799244
67,71,67,71,0.000770103
68,71,68,71,0.00073366
69,71,69,71,0.000691627
70,71,70,71,0.000645783
71,71,71,71,0.000597827
72,71,72,71,0.000549277
73,71,73,71,0.000501399
74,71,74,71,0.000455186
75,71,75,71,0.000411357
76,71,76,71,0.000370387
77,71,77,71,0.000332542
78,71,78,71,0.000297921
79,71,79,71,0.000266499
80,71,80,71,0.00023816
81,71,81,71,0.00021273
82,71,82,71,0.000189999
83,71,83,71,0.000169741
84,71,84,71,0.000151726
85,71,85,71,0.00013573
86,71,86,71,0.00012154
87,71,87,71,0.000108959
88,71,88,71,9.78041e-05
89,71,89,71,8.7912e-05
90,71,90,71,7.91352e-05
91,71,91,71,7.13421e-05
92,71,92,71,6.44162e-05
93,71,93,71,5.82544e-05
94,71,94,71,5.27659e-05
95,71,95,71,4.78708e-05
96,71,96,71,4.34992e-05
97,71,97,71,3.95896e-05
98,71,98,71,3.6088e-05
99,71,99,71,3.29472e-05
100,71,100,71,3.01259e-05
101,71,101,71,2.75877e-05
102,71,102,71,2.53008e-05
103,71,103,71,2.32372e-05
104,71,104,71,2.13722e-05
105,71,105,71,1.96843e-05
106,71,106,71,1.81545e-05
107,71,107,71,1.67658e-05
108,71,108,71,1.55035e-05
109,71,109,71,1.43544e-05
110,71,110,71,1.3307e-05
111,71,111,71,1.23509e-05
112,71,112,71,1.1477e-05
113,71,113,71,1.06772e-05
114,71,114,71,9.94425e-06
115,71,115,71,9.27175e-06
116,71,116,71,8.65395e-06
117,71,117,71,8.0857e-06
118,71,118,71,7.56241e-06
119,71,119,71,7.07996e-06
120,71,120,71,6.63468e-06
121,71,121,71,6.22323e-06
122,71,122,71,5.84264e-06
123,71,123,71,5.49022e-06
124,71,124,71,5.16355e-06
125,71,125,71,4.86043e-06
126,71,126,71,4.5789e-06
127,71,127,71,0.000236881
0,72,0,72,0.000233294
1,72,1,72,4.54437e-06
2,72,2,72,4.82267e-06
3,72,3,72,5.1222e-06
4,72,4,72,5.4449e-06
5,72,5,72,5.7929e-06
6,72,6,72,6.16856e-06
7,72,7,72,6.57451e-06
8,72,8,72,7.01365e-06
9,72,9,72,7.48922e-06
10,72,10,72,8.00481e-06
11,72,11,72,8.5644e-06
12,72,12,72,9.17248e-06
13,72,13,72,9.83401e-06
14,72,14,72,1.05546e-05
15,72,15,72,1.13404e-05
16,72,16,72,1.21984e-05
17,72,17,72,1.31365e-05
18,72,18,72,1.41635e-05
19,72,19,72,1.52893e-05
20,72,20,72,1.65251e-05
21,72,21,72,1.78834e-05
22,72,22,72,1.93784e-05
23,72,23,72,2.10263e-05
24,72,24,72,2.28451e-05
25,72,25,72,2.48557e-05
26,72,26,72,2.70812e-05
27,72,27,72,2.95482e-05
28,72,28,72,3.2287e-05
29,72,29,72,3.53317e-05
30,72,30,72,3.87212e-05
31,72,31,72,4.24999e-05
32,72,32,72,4.67181e-05
33,72,33,72,5.14331e-05
34,72,34,72,5.67099e-05
35,72,35,72,6.26222e-05
36,72,36,72,6.92535e-05
37,72,37,72,7.66981e-05
38,72,38,72,8.5062e-05
39,72,39,72,9.44643e-05
40,72,40,72,0.000105037
41,72,41,72,0.000116928
42,72,42,72,0.000130296
43,72,43,72,0.000145314
44,72,44,72,0.000162168
45,72,45,72,0.000181049
46,72,46,72,0.00020215
47,72,47,72,0.000225655
48,72,48,72,0.000251733
49,72,49,72,0.000280511
50,72,50,72,0.000312064
51,72,51,72,0.00034638
52,72,52,72,0.000383336
53,72,53,72,0.000422661
54,72,54,72,0.000463903
55,72,55,72,0.000506403
56,72,56,72,0.000549277
57,72,57,72,0.000591414
58,72,58,72,0.00063151
59,72,59,72,0.000668117
60,72,60,72,0.000699741
61,72,61,72,0.000724953
62,72,62,72,0.000742525
63,72,63,72,0.000751551
64,72,64,72,0.000751551
65,72,65,72,0.000742525
66,72,66,72,0.000724953
67,72,67,72,0.000699741
68,72,68,72,0.000668117
69,72,69,72,0.00063151
70,72,70,72,0.000591414
71,72,71,72,0.000549277
72,72,72,72,0.000506403
73,72,73,72,0.000463903
74,72,74,72,0.000422661
75,72,75,72,0.000383336
76,72,76,72,0.00034638
77,72,77,72,0.000312064
78,72,78,72,0.000280511
79,72,79,72,0.000251733
80,72,80,72,0.000225655
81,72,81,72,0.00020215
82,72,82,72,0.000181049
83,72,83,72,0.000162168
84,72,84,72,0.000145314
85,72,85,72,0.000130296
86,72,86,72,0.000116928
87,72,87,72,0.000105037
88,72,88,72,9.44643e-05
89,72,89,72,8.5062e-05
90,72,90,72,7.66981e-05
91,72,91,72,6.92535e-05
92,72,92,72,6.26222e-05
93,72,93,72,5.67099e-05
94,72,94,72,5.14331e-05
95,72,95,72,4.67181e-05
96,72,96,72,4.24999e-05
97,72,97,72,3.87212e-05
98,72,98,72,3.53317e-05
99,72,99,72,3.2287e-05
100,72,100,72,2.95482e-05
101,72,101,72,2.70812e-05
102,72,102,72,2.48557e-05
103,72,103,72,2.28451e-05
104,72,104,72,2.10263e-05
105,72,105,72,1.93784e-05
106,72,106,72,1.78834e-05
107,72,107,72,1.65251e-05
108,72,108,72,1.52893e-05
109,72,109,72,1.41635e-05
110,72,110,72,1.31365e-05
111,72,111,72,1.21984e-05
112,72,112,72,1.13404e-05
113,72,113,72,1.05546e-05
114,72,114,72,9.83401e-06
115,72,115,72,9.17248e-06
116,72,116,72,8.5644e-06
117,72,117,72,8.00481e-06
118,72,118,72,7.48922e-06
119,72,119,72,7.01365e-06
120,72,120,72,6.57451e-06
121,72,121,72,6.16856e-06
122,72,122,72,5.7929e-06
123,72,123,72,5.4449e-06
124,72,124,72,5.1222e-06
125,72,125,72,4.82267e-06
126,72,126,72,4.54437e-06
127,72,127,72,0.000233294
0,73,0,73,0.000229329
1,73,1,73,4.50598e-06
2,73,2,73,4.78071e-06
3,73,3,73,5.07628e-06
4,73,4,73,5.39458e-06
5,73,5,73,5.73769e-06
6,73,6,73,6.10791e-06
7,73,7,73,6.5078e-06
8,73,8,73,6.94016e-06
9,73,9,73,7.40815e-06
10,73,10,73,7.91525e-06
11,73,11,73,8.46532e-06
12,73,12,73,9.06269e-06
13,73,13,73,9.71218e-06
14,73,14,73,1.04191e-05
15,73,15,73,1.11896e-05
16,73,16,73,1.20303e-05
17,73,17,73,1.29487e-05
18,73,18,73,1.39533e-05
19,73,19,73,1.50537e-05
20,73,20,73,1.62604e-05
21,73,21,73,1.75855e-05
22,73,22,73,1.90426e-05
23,73,23,73,2.0647e-05
24,73,24,73,2.24159e-05
25,73,25,73,2.43688e-05
26,73,26,73,2.65278e-05
27,73,27,73,2.8918e-05
28,73,28,73,3.15677e-05
29,73,29,73,3.45089e-05
30,73,30,73,3.7778e-05
31,73,31,73,4.14163e-05
32,73,32,73,4.54704e-05
33,73,33,73,4.99933e-05
34,73,34,73,5.50447e-05
35,73,35,73,6.06921e-05
36,73,36,73,6.70115e-05
37,73,37,73,7.40885e-05
38,73,38,73,8.20184e-05
39,73,39,73,9.09076e-05
40,73,40,73,0.000100874
41,73,41,73,0.000112046
42,73,42,73,0.000124563
43,73,43,73,0.000138575
44,73,44,73,0.00015424
45,73,45,73,0.000171716
46,73,46,73,0.000191164
47,73,47,73,0.00021273
48,73,48,73,0.000236541
49,73,49,73,0.000262688
50,73,50,73,0.000291207
51,73,51,73,0.000322059
52,73,52,73,0.000355102
53,73,53,73,0.000390067
54,73,54,73,0.000426532
55,73,55,73,0.000463903
56,73,56,73,0.000501399
57,73,57,73,0.000538062
58,73,58,73,0.000572782
59,73,59,73,0.000604345
60,73,60,73,0.00063151
61,73,61,73,0.000653103
62,73,62,73,0.000668118
63,73,63,73,0.00067582
64,73,64,73,0.00067582
65,73,65,73,0.000668118
66,73,66,73,0.000653103
67,73,67,73,0.00063151
68,73,68,73,0.000604345
69,73,69,73,0.000572782
70,73,70,73,0.000538062
71,73,71,73,0.000501399
72,73,72,73,0.000463903
73,73,73,73,0.000426532
74,73,74,73,0.000390067
75,73,75,73,0.000355102
76,73,76,73,0.000322059
77,73,77,73,0.000291207
78,73,78,73,0.000262688
79,73,79,73,0.000236541
80,73,80,73,0.00021273
81,73,81,73,0.000191164
82,73,82,73,0.000171716
83,73,83,73,0.00015424
84,73,84,73,0.000138575
85,73,85,73,0.000124563
86,73,86,73,0.000112046
87,73,87,73,0.000100874
88,73,88,73,9.09076e-05
89,73,89,73,8.20184e-05
90,73,90,73,7.40885e-05
91,73,91,73,6.70115e-05
92,73,92,73,6.06921e-05
93,73,93,73,5.50447e-05
94,73,94,73,4.99933e-05
95,73,95,73,4.54704e-05
96,73,96,73,4.14163e-05
97,73,97,73,3.7778e-05
98,73,98,73,3.45089e-05
99,73,99,73,3.15677e-05
100,73,100,73,2.8918e-05
101,73,101,73,2.65278e-05
102,73,102,73,2.43688e-05
103,73,103,73,2.24159e-05
104,73,104,73,2.0647e-05
105,73,105,73,1.90426e-05
106,73,106,73,1.75855e-05
107,73,107,73,1.62604e-05
108,73,108,73,1.50537e-05
109,73,109,73,1.39533e-05
110,73,110,73,1.29487e-05
111,73,111,73,1.20303e-05
112,73,112,73,1.11896e-05
113,73,113,73,1.04191e-05
114,73,114,73,9.71218e-06
115,73,115,73,9.06269e-06
116,73,116,73,8.46532e-06
117,73,117,73,7.91525e-06
118,73,118,73,7.40815e-06
119,73,119,73,6.94016e-06
120,73,120,73,6.5078e-06
121,73,121,73,6.10791e-06
122,73,122,73,5.73769e-06
123,73,123,73,5.39458e-06
124,73,124,73,5.07628e-06
125,73,125,73,4.78071e-06
126,73,126,73,4.50598e-06
127,73,127,73,0.000229329
0,74,0,74,0.00022501
1,74,1,74,4.46389e-06
2,74,2,74,4.73473e-06
3,74,3,74,5.02598e-06
4,74,4,74,5.33949e-06
5,74,5,74,5.67728e-06
6,74,6,74,6.04157e-06
7,74,7,74,6.43485e-06
8,74,8,74,6.85985e-06
9,74,9,74,7.31961e-06
10,74,10,74,7.81749e-06
11,74,11,74,8.35723e-06
12,74,12,74,8.943e-06
13,74,13,74,9.57944e-06
14,74,14,74,1.02717e-05
15,74,15,74,1.10256e-05
16,74,16,74,1.18475e-05
17,74,17,74,1.27447e-05
18,74,18,74,1.37252e-05
19,74,19,74,1.47982e-05
20,74,20,74,1.59737e-05
21,74,21,74,1.72633e-05
22,74,22,74,1.86797e-05
23,74,23,74,2.02375e-05
24,74,24,74,2.19529e-05
25,74,25,74,2.38444e-05
26,74,26,74,2.59326e-05
27,74,27,74,2.82411e-05
28,74,28,74,3.07962e-05
29,74,29,74,3.36279e-05
30,74,30,74,3.67699e-05
31,74,31,74,4.02602e-05
32,74,32,74,4.41418e-05
33,74,33,74,4.84632e-05
34,74,34,74,5.3279e-05
35,74,35,74,5.86503e-05
36,74,36,74,6.46458e-05
37,74,37,74,7.13421e-05
38,74,38,74,7.88242e-05
39,74,39,74,8.71862e-05
40,74,40,74,9.65312e-05
41,74,41,74,0.000106971
42,74,42,74,0.000118626
43,74,43,74,0.000131623
44,74,44,74,0.000146093
45,74,45,74,0.000162168
46,74,46,74,0.000179975
47,74,47,74,0.000199628
48,74,48,74,0.000221219
49,74,49,74,0.000244805
50,74,50,74,0.000270393
51,74,51,74,0.000297921
52,74,52,74,0.000327237
53,74,53,74,0.000358082
54,74,54,74,0.000390067
55,74,55,74,0.000422661
56,74,56,74,0.000455186
57,74,57,74,0.000486823
58,74,58,74,0.000516639
59,74,59,74,0.000543627
60,74,60,74,0.000566767
61,74,61,74,0.000585105
62,74,62,74,0.000597829
63,74,63,74,0.000604346
64,74,64,74,0.000604346
65,74,65,74,0.000597829
66,74,66,74,0.000585105
67,74,67,74,0.000566767
68,74,68,74,0.000543627
69,74,69,74,0.000516639
70,74,70,74,0.000486823
71,74,71,74,0.000455186
72,74,72,74,0.000422661
73,74,73,74,0.000390067
74,74,74,74,0.000358082
75,74,75,74,0.000327237
76,74,76,74,0.000297921
77,74,77,74,0.000270393
78,74,78,74,0.000244805
79,74,79,74,0.000221219
80,74,80,74,0.000199628
81,74,81,74,0.000179975
82,74,82,74,0.000162168
83,74,83,74,0.000146093
84,74,84,74,0.000131623
85,74,85,74,0.000118626
86,74,86,74,0.000106971
87,74,87,74,9.65312e-05
88,74,88,74,8.71862e-05
89,74,89,74,7.88242e-05
90,74,90,74,7.13421e-05
91,74,91,74,6.46458e-05
92,74,92,74,5.86503e-05
93,74,93,74,5.3279e-05
94,74,94,74,4.84632e-05
95,74,95,74,4.41418e-05
96,74,96,74,4.02602e-05
97,74,97,74,3.67699e-05
98,74,98,74,3.36279e-05
99,74,99,74,3.07962e-05
100,74,100,74,2.82411e-05
101,74,101,74,2.59326e-05
102,74,102,74,2.38444e-05
103,74,103,74,2.19529e-05
104,74,104,74,2.02375e-05
105,74,105,74,1.86797e-05
106,74,106,74,1.72633e-05
107,74,107,74,1.59737e-05
108,74,108,74,1.47982e-05
109,74,109,74,1.37252e-05
110,74,110,74,1.27447e-05
111,74,111,74,1.18475e-05
112,74,112,74,1.10256e-05
113,74,113,74,1.02717e-05
114,74,114,74,9.57944e-06
115,74,115,74,8.943e-06
116,74,116,74,8.35723e-06
117,74,117,74,7.81749e-06
118,74,118,74,7.31961e-06
119,74,119,74,6.85985e-06
120,74,120,74,6.43485e-06
121,74,121,74,6.04157e-06
122,74,122,74,5.67728e-06
123,74,123,74,5.33949e-06
124,74,124,74,5.02598e-06
125,74,125,74,4.73473e-06
126,74,126,74,4.46389e-06
127,74,127,74,0.00022501
0,75,0,75,0.000220362
1,75,1,75,4.41828e-06
2,75,2,75,4.68491e-06
3,75,3,75,4.97151e-06
4,75,4,75,5.27986e-06
5,75,5,75,5.61191e-06
6,75,6,75,5.96984e-06
7,75,7,75,6.35602e-06
8,75,8,75,6.77311e-06
9,75,9,75,7.22403e-06
10,75,10,75,7.71203e-06
11,75,11,75,8.24071e-06
12,75,12,75,8.81406e-06
13,75,13,75,9.43654e-06
14,75,14,75,1.01131e-05
15,75,15,75,1.08493e-05
16,75,16,75,1.16512e-05
17,75,17,75,1.25258e-05
18,75,18,75,1.34807e-05
19,75,19,75,1.45246e-05
20,75,20,75,1.5667e-05
21,75,21,75,1.69189e-05
22,75,22,75,1.82923e-05
23,75,23,75,1.98009e-05
24,75,24,75,2.146e-05
25,75,25,75,2.32869e-05
26,75,26,75,2.53008e-05
27,75,27,75,2.75236e-05
28,75,28,75,2.99799e-05
29,75,29,75,3.26973e-05
30,75,30,75,3.57068e-05
31,75,31,75,3.90435e-05
32,75,32,75,4.27465e-05
33,75,33,75,4.68599e-05
34,75,34,75,5.14331e-05
35,75,35,75,5.65212e-05
36,75,36,75,6.21854e-05
37,75,37,75,6.84938e-05
38,75,38,75,7.55215e-05
39,75,39,75,8.33506e-05
40,75,40,75,9.20705e-05
41,75,41,75,0.000101777
42,75,42,75,0.000112573
43,75,43,75,0.000124563
44,75,44,75,0.000137856
45,75,45,75,0.000152557
46,75,46,75,0.000168765
47,75,47,75,0.000186566
48,75,48,75,0.000206023
49,75,49,75,0.000227164
50,75,50,75,0.000249973
51,75,51,75,0.000274373
52,75,52,75,0.00030021
53,75,53,75,0.000327237
