i,j,x,y,energy_density
19,63,19,63,0.0002047
20,63,20,63,0.00022181
21,63,21,63,0.000240691
22,63,22,63,0.00026156
23,63,23,63,0.000284664
24,63,24,63,0.000310286
25,63,25,63,0.000338748
26,63,26,63,0.000370422
27,63,27,63,0.000405731
28,63,28,63,0.000445163
29,63,29,63,0.00048928
30,63,30,63,0.000538728
31,63,31,63,0.000594255
32,63,32,63,0.000656721
33,63,33,63,0.000727122
34,63,34,63,0.000806609
35,63,35,63,0.000896513
36,63,36,63,0.000998375
37,63,37,63,0.00111397
38,63,38,63,0.00124536
39,63,39,63,0.0013949
40,63,40,63,0.00156531
41,63,41,63,0.0017597
42,63,42,63,0.0019816
43,63,43,63,0.00223501
44,63,44,63,0.00252438
45,63,45,63,0.00285464
46,63,46,63,0.00323112
47,63,47,63,0.00365944
48,63,48,63,0.00414534
49,63,49,63,0.00469435
50,63,50,63,0.00531135
51,63,51,63,0.00599993
52,63,52,63,0.00676154
53,63,53,63,0.00759447
54,63,54,63,0.00849264
55,63,55,63,0.00944431
56,63,56,63,0.010431
57,63,57,63,0.0114266
58,63,58,63,0.0123978
59,63,59,63,0.0133047
60,63,60,63,0.0141037
61,63,61,63,0.014751
62,63,62,63,0.0152075
63,63,63,63,0.0154437
64,63,64,63,0.0154437
65,63,65,63,0.0152075
66,63,66,63,0.014751
67,63,67,63,0.0141037
68,63,68,63,0.0133047
69,63,69,63,0.0123978
70,63,70,63,0.0114266
71,63,71,63,0.010431
72,63,72,63,0.00944431
73,63,73,63,0.00849264
74,63,74,63,0.00759447
75,63,75,63,0.00676154
76,63,76,63,0.00599993
77,63,77,63,0.00531135
78,63,78,63,0.00469435
79,63,79,63,0.00414534
80,63,80,63,0.00365944
81,63,81,63,0.00323112
82,63,82,63,0.00285464
83,63,83,63,0.00252438
84,63,84,63,0.00223501
85,63,85,63,0.0019816
86,63,86,63,0.0017597
87,63,87,63,0.00156531
88,63,88,63,0.0013949
89,63,89,63,0.00124536
90,63,90,63,0.00111397
91,63,91,63,0.000998375
92,63,92,63,0.000896513
93,63,93,63,0.000806609
94,63,94,63,0.000727122
95,63,95,63,0.000656721
96,63,96,63,0.000594255
97,63,97,63,0.000538728
98,63,98,63,0.00048928
99,63,99,63,0.000445163
100,63,100,63,0.000405731
101,63,101,63,0.000370422
102,63,102,63,0.000338748
103,63,103,63,0.000310286
104,63,104,63,0.000284664
105,63,105,63,0.00026156
106,63,106,63,0.000240691
107,63,107,63,0.00022181
108,63,108,63,0.0002047
109,63,109,63,0.00018917
110,63,110,63,0.000175053
111,63,111,63,0.000162201
112,63,112,63,0.000150482
113,63,113,63,0.000139783
114,63,114,63,0.00013
115,63,115,63,0.000121042
116,63,116,63,0.000112829
117,63,117,63,0.00010529
118,63,118,63,9.83593e-05
119,63,119,63,9.19809e-05
120,63,120,63,8.61035e-05
121,63,121,63,8.06813e-05
122,63,122,63,7.56732e-05
123,63,123,63,7.10424e-05
124,63,124,63,6.67558e-05
125,63,125,63,6.27836e-05
126,63,126,63,5.90988e-05
127,63,127,63,0.113867
0,64,0,64,0.113867
1,64,1,64,5.90988e-05
2,64,2,64,6.27836e-05
3,64,3,64,6.67558e-05
4,64,4,64,7.10424e-05
5,64,5,64,7.56732e-05
6,64,6,64,8.06813e-05
7,64,7,64,8.61035e-05
8,64,8,64,9.19809e-05
9,64,9,64,9.83593e-05
10,64,10,64,0.00010529
11,64,11,64,0.000112829
12,64,12,64,0.000121042
13,64,13,64,0.00013
14,64,14,64,0.000139783
15,64,15,64,0.000150482
16,64,16,64,0.000162201
17,64,17,64,0.000175053
18,64,18,64,0.00018917
19,64,19,64,0.0002047
20,64,20,64,0.00022181
21,64,21,64,0.000240691
22,64,22,64,0.00026156
23,64,23,64,0.000284664
24,64,24,64,0.000310286
25,64,25,64,0.000338748
26,64,26,64,0.000370422
27,64,27,64,0.000405731
28,64,28,64,0.000445163
29,64,29,64,0.00048928
30,64,30,64,0.000538728
31,64,31,64,0.000594255
32,64,32,64,0.000656721
33,64,33,64,0.000727122
34,64,34,64,0.000806609
35,64,35,64,0.000896513
36,64,36,64,0.000998375
37,64,37,64,0.00111397
38,64,38,64,0.00124536
39,64,39,64,0.0013949
40,64,40,64,0.00156531
41,64,41,64,0.0017597
42,64,42,64,0.0019816
43,64,43,64,0.00223501
44,64,44,64,0.00252438
45,64,45,64,0.00285464
46,64,46,64,0.00323112
47,64,47,64,0.00365944
48,64,48,64,0.00414534
49,64,49,64,0.00469435
50,64,50,64,0.00531135
51,64,51,64,0.00599993
52,64,52,64,0.00676154
53,64,53,64,0.00759447
54,64,54,64,0.00849264
55,64,55,64,0.00944431
56,64,56,64,0.010431
57,64,57,64,0.0114266
58,64,58,64,0.0123978
59,64,59,64,0.0133047
60,64,60,64,0.0141037
61,64,61,64,0.014751
62,64,62,64,0.0152075
63,64,63,64,0.0154437
64,64,64,64,0.0154437
65,64,65,64,0.0152075
66,64,66,64,0.014751
67,64,67,64,0.0141037
68,64,68,64,0.0133047
69,64,69,64,0.0123978
70,64,70,64,0.0114266
71,64,71,64,0.010431
72,64,72,64,0.00944431
73,64,73,64,0.00849264
74,64,74,64,0.00759447
75,64,75,64,0.00676154
76,64,76,64,0.00599993
77,64,77,64,0.00531135
78,64,78,64,0.00469435
79,64,79,64,0.00414534
80,64,80,64,0.00365944
81,64,81,64,0.00323112
82,64,82,64,0.00285464
83,64,83,64,0.00252438
84,64,84,64,0.00223501
85,64,85,64,0.0019816
86,64,86,64,0.0017597
87,64,87,64,0.00156531
88,64,88,64,0.0013949
89,64,89,64,0.00124536
90,64,90,64,0.00111397
91,64,91,64,0.000998375
92,64,92,64,0.000896513
93,64,93,64,0.000806609
94,64,94,64,0.000727122
95,64,95,64,0.000656721
96,64,96,64,0.000594255
97,64,97,64,0.000538728
98,64,98,64,0.00048928
99,64,99,64,0.000445163
100,64,100,64,0.000405731
101,64,101,64,0.000370422
102,64,102,64,0.000338748
103,64,103,64,0.000310286
104,64,104,64,0.000284664
105,64,105,64,0.00026156
106,64,106,64,0.000240691
107,64,107,64,0.00022181
108,64,108,64,0.0002047
109,64,109,64,0.00018917
110,64,110,64,0.000175053
111,64,111,64,0.000162201
112,64,112,64,0.000150482
113,64,113,64,0.000139783
114,64,114,64,0.00013
115,64,115,64,0.000121042
116,64,116,64,0.000112829
117,64,117,64,0.00010529
118,64,118,64,9.83593e-05
119,64,119,64,9.19809e-05
120,64,120,64,8.61035e-05
121,64,121,64,8.06813e-05
122,64,122,64,7.56732e-05
123,64,123,64,7.10424e-05
124,64,124,64,6.67558e-05
125,64,125,64,6.27836e-05
126,64,126,64,5.90988e-05
127,64,127,64,0.113867
0,65,0,65,0.113759
1,65,1,65,5.90421e-05
2,65,2,65,6.27215e-05
3,65,3,65,6.66877e-05
4,65,4,65,7.09676e-05
5,65,5,65,7.5591e-05
6,65,6,65,8.05908e-05
7,65,7,65,8.60037e-05
8,65,8,65,9.18708e-05
9,65,9,65,9.82375e-05
10,65,10,65,0.000105155
11,65,11,65,0.00011268
12,65,12,65,0.000120876
13,65,13,65,0.000129814
14,65,14,65,0.000139576
15,65,15,65,0.000150252
16,65,16,65,0.000161943
17,65,17,65,0.000174764
18,65,18,65,0.000188845
19,65,19,65,0.000204334
20,65,20,65,0.000221398
21,65,21,65,0.000240225
22,65,22,65,0.000261032
23,65,23,65,0.000284065
24,65,24,65,0.000309604
25,65,25,65,0.00033797
26,65,26,65,0.000369532
27,65,27,65,0.000404711
28,65,28,65,0.000443991
29,65,29,65,0.00048793
30,65,30,65,0.000537169
31,65,31,65,0.000592448
32,65,32,65,0.000654622
33,65,33,65,0.000724677
34,65,34,65,0.000803753
35,65,35,65,0.000893168
36,65,36,65,0.000994444
37,65,37,65,0.00110934
38,65,38,65,0.00123988
39,65,39,65,0.00138841
40,65,40,65,0.0015576
41,65,41,65,0.00175051
42,65,42,65,0.00197063
43,65,43,65,0.00222187
44,65,44,65,0.00250861
45,65,45,65,0.00283569
46,65,46,65,0.0032083
47,65,47,65,0.00363195
48,65,48,65,0.00411221
49,65,49,65,0.00465445
50,65,50,65,0.00526336
51,65,51,65,0.00594234
52,65,52,65,0.00669269
53,65,53,65,0.00751257
54,65,54,65,0.00839585
55,65,55,65,0.00933089
56,65,56,65,0.0102994
57,65,57,65,0.0112759
58,65,58,65,0.0122276
59,65,59,65,0.0131156
60,65,60,65,0.0138973
61,65,61,65,0.0145303
62,65,62,65,0.0149766
63,65,63,65,0.0152075
64,65,64,65,0.0152075
65,65,65,65,0.0149766
66,65,66,65,0.0145303
67,65,67,65,0.0138973
68,65,68,65,0.0131156
69,65,69,65,0.0122276
70,65,70,65,0.0112759
71,65,71,65,0.0102994
72,65,72,65,0.00933089
73,65,73,65,0.00839585
74,65,74,65,0.00751257
75,65,75,65,0.00669269
76,65,76,65,0.00594234
77,65,77,65,0.00526336
78,65,78,65,0.00465445
79,65,79,65,0.00411221
80,65,80,65,0.00363195
81,65,81,65,0.0032083
82,65,82,65,0.00283569
83,65,83,65,0.00250861
84,65,84,65,0.00222187
85,65,85,65,0.00197063
86,65,86,65,0.00175051
87,65,87,65,0.0015576
88,65,88,65,0.00138841
89,65,89,65,0.00123988
90,65,90,65,0.00110934
91,65,91,65,0.000994444
92,65,92,65,0.000893168
93,65,93,65,0.000803753
94,65,94,65,0.000724677
95,65,95,65,0.000654622
96,65,96,65,0.000592448
97,65,97,65,0.000537169
98,65,98,65,0.00048793
99,65,99,65,0.000443991
100,65,100,65,0.000404711
101,65,101,65,0.000369532
102,65,102,65,0.00033797
103,65,103,65,0.000309604
104,65,104,65,0.000284065
105,65,105,65,0.000261032
106,65,106,65,0.000240225
107,65,107,65,0.000221398
108,65,108,65,0.000204334
109,65,109,65,0.000188845
110,65,110,65,0.000174764
111,65,111,65,0.000161943
112,65,112,65,0.000150252
113,65,113,65,0.000139576
114,65,114,65,0.000129814
115,65,115,65,0.000120876
116,65,116,65,0.00011268
117,65,117,65,0.000105155
118,65,118,65,9.82375e-05
119,65,119,65,9.18708e-05
120,65,120,65,8.60037e-05
121,65,121,65,8.05908e-05
122,65,122,65,7.5591e-05
123,65,123,65,7.09676e-05
124,65,124,65,6.66877e-05
125,65,125,65,6.27215e-05
126,65,126,65,5.90421e-05
127,65,127,65,0.113759
0,66,0,66,0.113544
1,66,1,66,5.89288e-05
2,66,2,66,6.25975e-05
3,66,3,66,6.65518e-05
4,66,4,66,7.08184e-05
5,66,5,66,7.54269e-05
6,66,6,66,8.04102e-05
7,66,7,66,8.58047e-05
8,66,8,66,9.1651e-05
9,66,9,66,9.79945e-05
10,66,10,66,0.000104886
11,66,11,66,0.000112381
12,66,12,66,0.000120544
13,66,13,66,0.000129445
14,66,14,66,0.000139165
15,66,15,66,0.000149793
16,66,16,66,0.000161429
17,66,17,66,0.000174188
18,66,18,66,0.000188198
19,66,19,66,0.000203606
20,66,20,66,0.000220577
21,66,21,66,0.000239297
22,66,22,66,0.000259981
23,66,23,66,0.000282872
24,66,24,66,0.000308247
25,66,25,66,0.000336423
26,66,26,66,0.000367763
27,66,27,66,0.000402683
28,66,28,66,0.000441662
29,66,29,66,0.000485247
30,66,30,66,0.00053407
31,66,31,66,0.00058886
32,66,32,66,0.000650456
33,66,33,66,0.000719826
34,66,34,66,0.000798088
35,66,35,66,0.000886533
36,66,36,66,0.000986652
37,66,37,66,0.00110016
38,66,38,66,0.00122904
39,66,39,66,0.00137557
40,66,40,66,0.00154235
41,66,41,66,0.00173235
42,66,42,66,0.00194895
43,66,43,66,0.00219593
44,66,44,66,0.00247751
45,66,45,66,0.00279833
46,66,46,66,0.00316338
47,66,47,66,0.00357789
48,66,48,66,0.00404714
49,66,49,66,0.00457616
50,66,50,66,0.0051693
51,66,51,66,0.00582962
52,66,52,66,0.0065581
53,66,53,66,0.00735268
54,66,54,66,0.00820717
55,66,55,66,0.00911007
56,66,56,66,0.0100436
57,66,57,66,0.0109832
58,66,58,66,0.0118974
59,66,59,66,0.0127491
60,66,60,66,0.013498
61,66,61,66,0.0141037
62,66,62,66,0.0145303
63,66,63,66,0.014751
64,66,64,66,0.014751
65,66,65,66,0.0145303
66,66,66,66,0.0141037
67,66,67,66,0.013498
68,66,68,66,0.0127491
69,66,69,66,0.0118974
70,66,70,66,0.0109832
71,66,71,66,0.0100436
72,66,72,66,0.00911007
73,66,73,66,0.00820717
74,66,74,66,0.00735268
75,66,75,66,0.0065581
76,66,76,66,0.00582962
77,66,77,66,0.0051693
78,66,78,66,0.00457616
79,66,79,66,0.00404714
80,66,80,66,0.00357789
81,66,81,66,0.00316338
82,66,82,66,0.00279833
83,66,83,66,0.00247751
84,66,84,66,0.00219593
85,66,85,66,0.00194895
86,66,86,66,0.00173235
87,66,87,66,0.00154235
88,66,88,66,0.00137557
89,66,89,66,0.00122904
90,66,90,66,0.00110016
91,66,91,66,0.000986652
92,66,92,66,0.000886533
93,66,93,66,0.000798088
94,66,94,66,0.000719826
95,66,95,66,0.000650456
96,66,96,66,0.00058886
97,66,97,66,0.00053407
98,66,98,66,0.000485247
99,66,99,66,0.000441662
100,66,100,66,0.000402683
101,66,101,66,0.000367763
102,66,102,66,0.000336423
103,66,103,66,0.000308247
104,66,104,66,0.000282872
105,66,105,66,0.000259981
106,66,106,66,0.000239297
107,66,107,66,0.000220577
108,66,108,66,0.000203606
109,66,109,66,0.000188198
110,66,110,66,0.000174188
111,66,111,66,0.000161429
112,66,112,66,0.000149793
113,66,113,66,0.000139165
114,66,114,66,0.000129445
115,66,115,66,0.000120544
116,66,116,66,0.000112381
117,66,117,66,0.000104886
118,66,118,66,9.79945e-05
119,66,119,66,9.1651e-05
120,66,120,66,8.58047e-05
121,66,121,66,8.04102e-05
122,66,122,66,7.54269e-05
123,66,123,66,7.08184e-05
124,66,124,66,6.65518e-05
125,66,125,66,6.25975e-05
126,66,126,66,5.89288e-05
127,66,127,66,0.113544
0,67,0,67,0.113223
1,67,1,67,5.87595e-05
2,67,2,67,6.24122e-05
3,67,3,67,6.63487e-05
4,67,4,67,7.05955e-05
5,67,5,67,7.51819e-05
6,67,6,67,8.01405e-05
7,67,7,67,8.55074e-05
8,67,8,67,9.13229e-05
9,67,9,67,9.76317e-05
10,67,10,67,0.000104484
11,67,11,67,0.000111936
12,67,12,67,0.000120049
13,67,13,67,0.000128895
14,67,14,67,0.000138552
15,67,15,67,0.000149107
16,67,16,67,0.000160662
17,67,17,67,0.000173329
18,67,18,67,0.000187234
19,67,19,67,0.000202521
20,67,20,67,0.000219353
21,67,21,67,0.000237915
22,67,22,67,0.000258416
23,67,23,67,0.000281096
24,67,24,67,0.000306227
25,67,25,67,0.000334121
26,67,26,67,0.000365133
27,67,27,67,0.000399671
28,67,28,67,0.000438202
29,67,29,67,0.000481263
30,67,30,67,0.000529472
31,67,31,67,0.000583539
32,67,32,67,0.00064428
33,67,33,67,0.000712639
34,67,34,67,0.000789701
35,67,35,67,0.000876719
36,67,36,67,0.000975135
37,67,37,67,0.00108661
38,67,38,67,0.00121305
39,67,39,67,0.00135664
40,67,40,67,0.00151989
41,67,41,67,0.00170564
42,67,42,67,0.00191709
43,67,43,67,0.00215786
44,67,44,67,0.00243193
45,67,45,67,0.00274367
46,67,46,67,0.00309775
47,67,47,67,0.00349903
48,67,48,67,0.00395238
49,67,49,67,0.00446237
50,67,50,67,0.00503286
51,67,51,67,0.00566645
52,67,52,67,0.00636369
53,67,53,67,0.00712224
54,67,54,67,0.00793583
55,67,55,67,0.00879324
56,67,56,67,0.00967743
57,67,57,67,0.0105651
58,67,58,67,0.0114266
59,67,59,67,0.0122276
60,67,60,67,0.0129304
61,67,61,67,0.013498
62,67,62,67,0.0138973
63,67,63,67,0.0141037
64,67,64,67,0.0141037
65,67,65,67,0.0138973
66,67,66,67,0.013498
67,67,67,67,0.0129304
68,67,68,67,0.0122276
69,67,69,67,0.0114266
70,67,70,67,0.0105651
71,67,71,67,0.00967743
72,67,72,67,0.00879324
73,67,73,67,0.00793583
74,67,74,67,0.00712224
75,67,75,67,0.00636369
76,67,76,67,0.00566645
77,67,77,67,0.00503286
78,67,78,67,0.00446237
79,67,79,67,0.00395238
80,67,80,67,0.00349903
81,67,81,67,0.00309775
82,67,82,67,0.00274367
83,67,83,67,0.00243193
84,67,84,67,0.00215786
85,67,85,67,0.00191709
86,67,86,67,0.00170564
87,67,87,67,0.00151989
88,67,88,67,0.00135664
89,67,89,67,0.00121305
90,67,90,67,0.00108661
91,67,91,67,0.000975135
92,67,92,67,0.000876719
93,67,93,67,0.000789701
94,67,94,67,0.000712639
95,67,95,67,0.00064428
96,67,96,67,0.000583539
97,67,97,67,0.000529472
98,67,98,67,0.000481263
99,67,99,67,0.000438202
100,67,100,67,0.000399671
101,67,101,67,0.000365133
102,67,102,67,0.000334121
103,67,103,67,0.000306227
104,67,104,67,0.000281096
105,67,105,67,0.000258416
106,67,106,67,0.000237915
107,67,107,67,0.000219353
108,67,108,67,0.000202521
109,67,109,67,0.000187234
110,67,110,67,0.000173329
111,67,111,67,0.000160662
112,67,112,67,0.000149107
113,67,113,67,0.000138552
114,67,114,67,0.000128895
115,67,115,67,0.000120049
116,67,116,67,0.000111936
117,67,117,67,0.000104484
118,67,118,67,9.76317e-05
119,67,119,67,9.13229e-05
120,67,120,67,8.55074e-05
121,67,121,67,8.01405e-05
122,67,122,67,7.51819e-05
123,67,123,67,7.05955e-05
124,67,124,67,6.63487e-05
125,67,125,67,6.24122e-05
126,67,126,67,5.87595e-05
127,67,127,67,0.113223
0,68,0,68,0.112796
1,68,1,68,5.8535e-05
2,68,2,68,6.21664e-05
3,68,3,68,6.60793e-05
4,68,4,68,7.02998e-05
5,68,5,68,7.4857e-05
6,68,6,68,7.9783e-05
7,68,7,68,8.51134e-05
8,68,8,68,9.08881e-05
9,68,9,68,9.71512e-05
10,68,10,68,0.000103952
11,68,11,68,0.000111346
12,68,12,68,0.000119394
13,68,13,68,0.000128166
14,68,14,68,0.00013774
15,68,15,68,0.000148201
16,68,16,68,0.000159649
17,68,17,68,0.000172194
18,68,18,68,0.00018596
19,68,19,68,0.000201088
20,68,20,68,0.000217738
21,68,21,68,0.000236091
22,68,22,68,0.000256352
23,68,23,68,0.000278755
24,68,24,68,0.000303565
25,68,25,68,0.000331088
26,68,26,68,0.000361669
27,68,27,68,0.000395706
28,68,28,68,0.000433652
29,68,29,68,0.000476028
30,68,30,68,0.000523434
31,68,31,68,0.000576555
32,68,32,68,0.000636182
33,68,33,68,0.000703223
34,68,34,68,0.000778723
35,68,35,68,0.000863885
36,68,36,68,0.00096009
37,68,37,68,0.00106892
38,68,38,68,0.0011922
39,68,39,68,0.00133201
40,68,40,68,0.0014907
41,68,41,68,0.00167097
42,68,42,68,0.00187582
43,68,43,68,0.00210863
44,68,44,68,0.00237309
45,68,45,68,0.00267325
46,68,46,68,0.00301338
47,68,47,68,0.00339788
48,68,48,68,0.00383112
49,68,49,68,0.00431713
50,68,50,68,0.00485919
51,68,51,68,0.00545933
52,68,52,68,0.00611763
53,68,53,68,0.00683145
54,68,54,68,0.00759446
55,68,55,68,0.00839584
56,68,56,68,0.00921948
57,68,57,68,0.0100436
58,68,58,68,0.0108411
59,68,59,68,0.0115804
60,68,60,68,0.0122276
61,68,61,68,0.0127491
62,68,62,68,0.0131156
63,68,63,68,0.0133047
64,68,64,68,0.0133047
65,68,65,68,0.0131156
66,68,66,68,0.0127491
67,68,67,68,0.0122276
68,68,68,68,0.0115804
69,68,69,68,0.0108411
70,68,70,68,0.0100436
71,68,71,68,0.00921948
72,68,72,68,0.00839584
73,68,73,68,0.00759446
74,68,74,68,0.00683145
75,68,75,68,0.00611763
76,68,76,68,0.00545933
77,68,77,68,0.00485919
78,68,78,68,0.00431713
79,68,79,68,0.00383112
80,68,80,68,0.00339788
81,68,81,68,0.00301338
82,68,82,68,0.00267325
83,68,83,68,0.00237309
84,68,84,68,0.00210863
85,68,85,68,0.00187582
86,68,86,68,0.00167097
87,68,87,68,0.0014907
88,68,88,68,0.00133201
89,68,89,68,0.0011922
90,68,90,68,0.00106892
91,68,91,68,0.00096009
92,68,92,68,0.000863885
93,68,93,68,0.000778723
94,68,94,68,0.000703223
95,68,95,68,0.000636182
96,68,96,68,0.000576555
97,68,97,68,0.000523434
98,68,98,68,0.000476028
99,68,99,68,0.000433652
100,68,100,68,0.000395706
101,68,101,68,0.000361669
102,68,102,68,0.000331088
103,68,103,68,0.000303565
104,68,104,68,0.000278755
105,68,105,68,0.000256352
106,68,106,68,0.000236091
107,68,107,68,0.000217738
108,68,108,68,0.000201088
109,68,109,68,0.00018596
110,68,110,68,0.000172194
111,68,111,68,0.000159649
112,68,112,68,0.000148201
113,68,113,68,0.00013774
114,68,114,68,0.000128166
115,68,115,68,0.000119394
116,68,116,68,0.000111346
117,68,117,68,0.000103952
118,68,118,68,9.71512e-05
119,68,119,68,9.08881e-05
120,68,120,68,8.51134e-05
121,68,121,68,7.9783e-05
122,68,122,68,7.4857e-05
123,68,123,68,7.02998e-05
124,68,124,68,6.60793e-05
125,68,125,68,6.21664e-05
126,68,126,68,5.8535e-05
127,68,127,68,0.112796
0,69,0,69,0.112267
1,69,1,69,5.82561e-05
2,69,2,69,6.18611e-05
3,69,3,69,6.57448e-05
4,69,4,69,6.99329e-05
5,69,5,69,7.44539e-05
6,69,6,69,7.93395e-05
7,69,7,69,8.46248e-05
8,69,8,69,9.0349e-05
9,69,9,69,9.65555e-05
10,69,10,69,0.000103293
11,69,11,69,0.000110615
12,69,12,69,0.000118583
13,69,13,69,0.000127264
14,69,14,69,0.000136735
15,69,15,69,0.00014708
16,69,16,69,0.000158396
17,69,17,69,0.00017079
18,69,18,69,0.000184385
19,69,19,69,0.000199317
20,69,20,69,0.000215744
21,69,21,69,0.00023384
22,69,22,69,0.000253806
23,69,23,69,0.000275869
24,69,24,69,0.000300287
25,69,25,69,0.000327355
26,69,26,69,0.000357409
27,69,27,69,0.000390832
28,69,28,69,0.000428063
29,69,29,69,0.000469604
30,69,30,69,0.000516029
31,69,31,69,0.000568
32,69,32,69,0.000626272
33,69,33,69,0.000691713
34,69,34,69,0.00076532
35,69,35,69,0.000848235
36,69,36,69,0.000941767
37,69,37,69,0.00104742
38,69,38,69,0.00116689
39,69,39,69,0.00130215
40,69,40,69,0.00145539
41,69,41,69,0.0016291
42,69,42,69,0.00182608
43,69,43,69,0.00204942
44,69,44,69,0.0023025
45,69,45,69,0.00258897
46,69,46,69,0.00291266
47,69,47,69,0.00327749
48,69,48,69,0.00368724
49,69,49,69,0.00414533
50,69,50,69,0.00465444
51,69,51,69,0.005216
52,69,52,69,0.00582961
53,69,53,69,0.00649231
54,69,54,69,0.00719783
55,69,55,69,0.00793582
56,69,56,69,0.00869128
57,69,57,69,0.0094443
58,69,58,69,0.0101703
59,69,59,69,0.0108411
60,69,60,69,0.0114266
61,69,61,69,0.0118974
62,69,62,69,0.0122276
63,69,63,69,0.0123978
64,69,64,69,0.0123978
65,69,65,69,0.0122276
66,69,66,69,0.0118974
67,69,67,69,0.0114266
68,69,68,69,0.0108411
69,69,69,69,0.0101703
70,69,70,69,0.0094443
71,69,71,69,0.00869128
72,69,72,69,0.00793582
73,69,73,69,0.00719783
74,69,74,69,0.00649231
75,69,75,69,0.00582961
76,69,76,69,0.005216
77,69,77,69,0.00465444
78,69,78,69,0.00414533
79,69,79,69,0.00368724
80,69,80,69,0.00327749
81,69,81,69,0.00291266
82,69,82,69,0.00258897
83,69,83,69,0.0023025
84,69,84,69,0.00204942
85,69,85,69,0.00182608
86,69,86,69,0.0016291
87,69,87,69,0.00145539
88,69,88,69,0.00130215
89,69,89,69,0.00116689
90,69,90,69,0.00104742
91,69,91,69,0.000941767
92,69,92,69,0.000848235
93,69,93,69,0.00076532
94,69,94,69,0.000691713
95,69,95,69,0.000626272
96,69,96,69,0.000568
97,69,97,69,0.000516029
98,69,98,69,0.000469604
99,69,99,69,0.000428063
100,69,100,69,0.000390832
101,69,101,69,0.000357409
102,69,102,69,0.000327355
103,69,103,69,0.000300287
104,69,104,69,0.000275869
105,69,105,69,0.000253806
106,69,106,69,0.00023384
107,69,107,69,0.000215744
108,69,108,69,0.000199317
109,69,109,69,0.000184385
110,69,110,69,0.00017079
111,69,111,69,0.000158396
112,69,112,69,0.00014708
113,69,113,69,0.000136735
114,69,114,69,0.000127264
115,69,115,69,0.000118583
116,69,116,69,0.000110615
117,69,117,69,0.000103293
118,69,118,69,9.65555e-05
119,69,119,69,9.0349e-05
120,69,120,69,8.46248e-05
121,69,121,69,7.93395e-05
122,69,122,69,7.44539e-05
123,69,123,69,6.99329e-05
124,69,124,69,6.57448e-05
125,69,125,69,6.18611e-05
126,69,126,69,5.82561e-05
127,69,127,69,0.112267
0,70,0,70,0.111636
1,70,1,70,5.7924e-05
2,70,2,70,6.14978e-05
3,70,3,70,6.53468e-05
4,70,4,70,6.94963e-05
5,70,5,70,7.39744e-05
6,70,6,70,7.88121e-05
7,70,7,70,8.4044e-05
8,70,8,70,8.97083e-05
9,70,9,70,9.58478e-05
10,70,10,70,0.00010251
11,70,11,70,0.000109748
12,70,12,70,0.000117621
13,70,13,70,0.000126194
14,70,14,70,0.000135544
15,70,15,70,0.000145751
16,70,16,70,0.000156911
17,70,17,70,0.000169128
18,70,18,70,0.000182521
19,70,19,70,0.000197224
20,70,20,70,0.000213387
21,70,21,70,0.000231181
22,70,22,70,0.0002508
23,70,23,70,0.000272464
24,70,24,70,0.000296422
25,70,25,70,0.000322958
26,70,26,70,0.000352395
27,70,27,70,0.000385101
28,70,28,70,0.000421498
29,70,29,70,0.000462064
30,70,30,70,0.00050735
31,70,31,70,0.000557983
32,70,32,70,0.000614682
33,70,33,70,0.00067827
34,70,34,70,0.000749687
35,70,35,70,0.000830009
36,70,36,70,0.000920465
37,70,37,70,0.00102245
38,70,38,70,0.00113757
39,70,39,70,0.00126762
40,70,40,70,0.00141463
41,70,41,70,0.0015809
42,70,42,70,0.00176896
43,70,43,70,0.0019816
44,70,44,70,0.00222186
45,70,45,70,0.00249299
46,70,46,70,0.00279833
47,70,47,70,0.00314127
48,70,48,70,0.00352502
49,70,49,70,0.00395237
50,70,50,70,0.00442537
